school_id,class_id,section_id,student_id,treatment,test_score,post
6.0,2.0,1.0,13.0,T2,31.669859,Pre
6.0,2.0,1.0,14.0,T2,55.112,Pre
6.0,2.0,1.0,15.0,T1,39.227528,Pre
6.0,2.0,1.0,16.0,T1,53.47196,Pre
6.0,2.0,1.0,17.0,T1,42.559814,Pre
6.0,2.0,1.0,18.0,T2,32.929928,Pre
6.0,2.0,1.0,19.0,T1,43.639187,Pre
6.0,2.0,1.0,20.0,T1,52.91522,Pre
6.0,2.0,1.0,21.0,T2,68.050606,Pre
6.0,2.0,1.0,22.0,T1,45.420094,Pre
6.0,2.0,1.0,23.0,T2,53.9023,Pre
6.0,2.0,1.0,24.0,T2,51.94108,Pre
6.0,2.0,1.0,25.0,T2,56.365974,Pre
6.0,2.0,1.0,26.0,T2,46.273254,Pre
6.0,2.0,1.0,27.0,T2,51.40818,Pre
6.0,2.0,1.0,28.0,T2,38.649544,Pre
6.0,2.0,1.0,29.0,T1,44.870796,Pre
6.0,2.0,1.0,30.0,T1,45.02765,Pre
6.0,2.0,1.0,31.0,T2,49.268005,Pre
6.0,2.0,1.0,32.0,T1,63.9669,Pre
6.0,2.0,1.0,33.0,T1,49.58267,Pre
6.0,2.0,1.0,34.0,T1,44.081528,Pre
6.0,2.0,1.0,35.0,T2,54.154053,Pre
6.0,2.0,1.0,36.0,T1,49.237392,Pre
6.0,2.0,1.0,37.0,T1,61.793636,Pre
6.0,2.0,2.0,1.0,Control,43.335533,Pre
6.0,2.0,2.0,2.0,Control,53.58828,Pre
6.0,2.0,2.0,3.0,Control,47.518772,Pre
6.0,2.0,2.0,4.0,Control,60.537674,Pre
6.0,2.0,2.0,5.0,Control,57.96572,Pre
6.0,2.0,2.0,6.0,Control,45.68923,Pre
6.0,2.0,2.0,7.0,Control,58.8361,Pre
6.0,2.0,2.0,8.0,Control,61.757984,Pre
6.0,2.0,2.0,9.0,Control,68.3076,Pre
6.0,2.0,2.0,10.0,Control,46.86464,Pre
6.0,2.0,2.0,11.0,Control,57.722076,Pre
6.0,2.0,2.0,12.0,Control,64.24267,Pre
6.0,2.0,2.0,13.0,Control,54.682987,Pre
6.0,2.0,2.0,14.0,Control,41.032745,Pre
6.0,2.0,2.0,15.0,Control,74.11744,Pre
6.0,2.0,2.0,16.0,Control,40.955185,Pre
6.0,2.0,2.0,17.0,Control,67.813736,Pre
6.0,2.0,2.0,18.0,Control,44.454704,Pre
6.0,2.0,2.0,19.0,Control,53.84335,Pre
6.0,2.0,2.0,20.0,Control,43.830116,Pre
6.0,2.0,2.0,21.0,Control,42.64698,Pre
6.0,2.0,2.0,22.0,Control,41.773987,Pre
6.0,2.0,2.0,23.0,Control,49.229324,Pre
6.0,2.0,2.0,24.0,Control,44.768616,Pre
6.0,2.0,2.0,25.0,Control,35.025963,Pre
6.0,2.0,2.0,26.0,Control,46.81222,Pre
6.0,2.0,2.0,27.0,Control,61.03592,Pre
6.0,2.0,2.0,28.0,Control,44.61597,Pre
6.0,2.0,2.0,29.0,Control,50.205357,Pre
6.0,2.0,2.0,30.0,Control,66.99238,Pre
6.0,2.0,2.0,31.0,Control,34.123062,Pre
6.0,2.0,2.0,32.0,Control,35.510902,Pre
6.0,2.0,2.0,33.0,Control,68.32391,Pre
6.0,2.0,2.0,34.0,Control,54.142548,Pre
6.0,2.0,2.0,35.0,Control,62.49589,Pre
6.0,2.0,2.0,36.0,Control,68.78287,Pre
6.0,2.0,2.0,37.0,Control,53.93743,Pre
6.0,2.0,2.0,38.0,Control,54.83927,Pre
7.0,1.0,1.0,1.0,T1,50.63991,Pre
7.0,1.0,1.0,2.0,T2,47.19254,Pre
7.0,1.0,1.0,3.0,T2,39.353775,Pre
7.0,1.0,1.0,4.0,T2,55.336014,Pre
7.0,1.0,1.0,5.0,T1,49.576817,Pre
7.0,1.0,1.0,6.0,T2,57.962704,Pre
7.0,1.0,1.0,7.0,T2,55.16793,Pre
7.0,1.0,1.0,8.0,T2,46.104347,Pre
7.0,1.0,1.0,9.0,T2,67.41686,Pre
7.0,1.0,1.0,10.0,T1,43.112602,Pre
7.0,1.0,1.0,11.0,T2,56.02341,Pre
7.0,1.0,1.0,12.0,T1,51.874355,Pre
7.0,1.0,1.0,13.0,T2,68.44376,Pre
7.0,1.0,1.0,14.0,T1,45.131065,Pre
7.0,1.0,1.0,15.0,T1,46.683636,Pre
7.0,1.0,1.0,16.0,T1,55.499573,Pre
7.0,1.0,1.0,17.0,T2,61.65407,Pre
7.0,1.0,1.0,18.0,T1,53.74152,Pre
7.0,1.0,1.0,19.0,T1,67.488,Pre
7.0,1.0,1.0,20.0,T1,36.306377,Pre
7.0,1.0,1.0,21.0,T2,53.418907,Pre
7.0,1.0,1.0,22.0,T1,48.773018,Pre
7.0,1.0,1.0,23.0,T2,48.076927,Pre
7.0,1.0,1.0,24.0,T2,26.138924,Pre
7.0,1.0,1.0,25.0,T1,41.428276,Pre
7.0,1.0,1.0,26.0,T1,61.664684,Pre
7.0,1.0,1.0,27.0,T2,51.586685,Pre
7.0,1.0,1.0,28.0,T2,57.85737,Pre
7.0,1.0,1.0,29.0,T1,50.64272,Pre
7.0,1.0,1.0,30.0,T2,45.917423,Pre
7.0,1.0,1.0,31.0,T2,46.106678,Pre
7.0,1.0,1.0,32.0,T1,27.93012,Pre
7.0,1.0,1.0,33.0,T1,60.706867,Pre
7.0,1.0,1.0,34.0,T1,69.97148,Pre
7.0,1.0,1.0,35.0,T2,55.364315,Pre
7.0,1.0,1.0,36.0,T2,27.424635,Pre
7.0,1.0,1.0,37.0,T2,72.022804,Pre
7.0,1.0,2.0,1.0,Control,58.615112,Pre
7.0,1.0,2.0,2.0,Control,53.119385,Pre
7.0,1.0,2.0,3.0,Control,38.871696,Pre
7.0,1.0,2.0,4.0,Control,49.18666,Pre
7.0,1.0,2.0,5.0,Control,50.02832,Pre
7.0,1.0,2.0,6.0,Control,55.473057,Pre
7.0,1.0,2.0,7.0,Control,67.98054,Pre
7.0,1.0,2.0,8.0,Control,68.27751,Pre
7.0,1.0,2.0,9.0,Control,53.604473,Pre
7.0,1.0,2.0,10.0,Control,41.578968,Pre
7.0,1.0,2.0,11.0,Control,54.912712,Pre
7.0,1.0,2.0,12.0,Control,54.465252,Pre
7.0,1.0,2.0,13.0,Control,46.66656,Pre
7.0,1.0,2.0,14.0,Control,53.676216,Pre
7.0,1.0,2.0,15.0,Control,47.39289,Pre
7.0,1.0,2.0,16.0,Control,56.129562,Pre
7.0,1.0,2.0,17.0,Control,63.309406,Pre
7.0,1.0,2.0,18.0,Control,73.04783,Pre
7.0,1.0,2.0,19.0,Control,37.13125,Pre
7.0,1.0,2.0,20.0,Control,33.142315,Pre
7.0,1.0,2.0,21.0,Control,66.812164,Pre
7.0,1.0,2.0,22.0,Control,67.613144,Pre
7.0,1.0,2.0,23.0,Control,80.28303,Pre
7.0,1.0,2.0,24.0,Control,61.957542,Pre
7.0,1.0,2.0,25.0,Control,57.228836,Pre
7.0,1.0,2.0,26.0,Control,69.572464,Pre
7.0,1.0,2.0,27.0,Control,79.54024,Pre
7.0,1.0,2.0,28.0,Control,56.548172,Pre
7.0,1.0,2.0,29.0,Control,54.243267,Pre
7.0,1.0,2.0,30.0,Control,64.81537,Pre
7.0,1.0,2.0,31.0,Control,77.60474,Pre
7.0,1.0,2.0,32.0,Control,57.45414,Pre
7.0,1.0,2.0,33.0,Control,49.199448,Pre
7.0,1.0,2.0,34.0,Control,61.02467,Pre
7.0,1.0,2.0,35.0,Control,67.35874,Pre
7.0,1.0,2.0,36.0,Control,42.707195,Pre
7.0,1.0,2.0,37.0,Control,61.105873,Pre
7.0,1.0,2.0,38.0,Control,64.52601,Pre
7.0,2.0,1.0,1.0,T2,76.35377,Pre
7.0,2.0,1.0,2.0,T2,64.739235,Pre
7.0,2.0,1.0,3.0,T1,38.003674,Pre
7.0,2.0,1.0,4.0,T1,53.0972,Pre
7.0,2.0,1.0,5.0,T2,61.14421,Pre
7.0,2.0,1.0,6.0,T1,31.734358,Pre
7.0,2.0,1.0,7.0,T2,64.716324,Pre
7.0,2.0,1.0,8.0,T1,44.005753,Pre
7.0,2.0,1.0,9.0,T2,70.47236,Pre
7.0,2.0,1.0,10.0,T2,54.44771,Pre
7.0,2.0,1.0,11.0,T1,55.647163,Pre
7.0,2.0,1.0,12.0,T1,40.055527,Pre
7.0,2.0,1.0,13.0,T1,40.639484,Pre
7.0,2.0,1.0,14.0,T2,36.681873,Pre
7.0,2.0,1.0,15.0,T1,60.435703,Pre
7.0,2.0,1.0,16.0,T1,64.091866,Pre
7.0,2.0,1.0,17.0,T1,64.82633,Pre
7.0,2.0,1.0,18.0,T2,56.29034,Pre
7.0,2.0,1.0,19.0,T2,57.11178,Pre
7.0,2.0,1.0,20.0,T2,50.886383,Pre
7.0,2.0,1.0,21.0,T2,52.502983,Pre
7.0,2.0,1.0,22.0,T2,33.982826,Pre
7.0,2.0,1.0,23.0,T2,59.00055,Pre
7.0,2.0,1.0,24.0,T1,51.78532,Pre
7.0,2.0,1.0,25.0,T2,51.26025,Pre
7.0,2.0,1.0,26.0,T2,55.976498,Pre
7.0,2.0,1.0,27.0,T1,58.67411,Pre
7.0,2.0,1.0,28.0,T1,60.886417,Pre
7.0,2.0,1.0,29.0,T1,66.0125,Pre
7.0,2.0,1.0,30.0,T1,66.40482,Pre
7.0,2.0,1.0,31.0,T2,73.41963,Pre
7.0,2.0,1.0,32.0,T1,55.114735,Pre
7.0,2.0,1.0,33.0,T2,71.312035,Pre
7.0,2.0,1.0,34.0,T2,55.68473,Pre
7.0,2.0,1.0,35.0,T1,70.9348,Pre
7.0,2.0,1.0,36.0,T2,49.29963,Pre
7.0,2.0,1.0,37.0,T2,65.07049,Pre
7.0,2.0,2.0,1.0,Control,46.232944,Pre
7.0,2.0,2.0,2.0,Control,37.560715,Pre
7.0,2.0,2.0,3.0,Control,57.831203,Pre
7.0,2.0,2.0,4.0,Control,68.72376,Pre
7.0,2.0,2.0,5.0,Control,57.199238,Pre
7.0,2.0,2.0,6.0,Control,62.48053,Pre
7.0,2.0,2.0,7.0,Control,54.64324,Pre
7.0,2.0,2.0,8.0,Control,63.518776,Pre
7.0,2.0,2.0,9.0,Control,71.54837,Pre
7.0,2.0,2.0,10.0,Control,40.343407,Pre
7.0,2.0,2.0,11.0,Control,62.881985,Pre
7.0,2.0,2.0,12.0,Control,56.04739,Pre
7.0,2.0,2.0,13.0,Control,46.640095,Pre
7.0,2.0,2.0,14.0,Control,69.29489,Pre
7.0,2.0,2.0,15.0,Control,59.764774,Pre
7.0,2.0,2.0,16.0,Control,56.91493,Pre
7.0,2.0,2.0,17.0,Control,43.40149,Pre
7.0,2.0,2.0,18.0,Control,67.41035,Pre
7.0,2.0,2.0,19.0,Control,57.515827,Pre
7.0,2.0,2.0,20.0,Control,43.535923,Pre
7.0,2.0,2.0,21.0,Control,62.573875,Pre
7.0,2.0,2.0,22.0,Control,38.085197,Pre
7.0,2.0,2.0,23.0,Control,54.62741,Pre
7.0,2.0,2.0,24.0,Control,58.42299,Pre
7.0,2.0,2.0,25.0,Control,45.857277,Pre
7.0,2.0,2.0,26.0,Control,45.466736,Pre
7.0,2.0,2.0,27.0,Control,46.560677,Pre
7.0,2.0,2.0,28.0,Control,38.871716,Pre
7.0,2.0,2.0,29.0,Control,59.755646,Pre
7.0,2.0,2.0,30.0,Control,45.663277,Pre
7.0,2.0,2.0,31.0,Control,44.068165,Pre
7.0,2.0,2.0,32.0,Control,71.65306,Pre
7.0,2.0,2.0,33.0,Control,55.22223,Pre
7.0,2.0,2.0,34.0,Control,48.04153,Pre
7.0,2.0,2.0,35.0,Control,68.59407,Pre
7.0,2.0,2.0,36.0,Control,63.47283,Pre
7.0,2.0,2.0,37.0,Control,51.39911,Pre
7.0,2.0,2.0,38.0,Control,81.75416,Pre
8.0,1.0,1.0,1.0,T1,62.507286,Pre
8.0,1.0,1.0,2.0,T2,56.30736,Pre
8.0,1.0,1.0,3.0,T1,53.43524,Pre
8.0,1.0,1.0,4.0,T1,59.85485,Pre
8.0,1.0,1.0,5.0,T2,50.84394,Pre
8.0,1.0,1.0,6.0,T2,40.977467,Pre
8.0,1.0,1.0,7.0,T1,34.658676,Pre
8.0,1.0,1.0,8.0,T2,47.383774,Pre
8.0,1.0,1.0,9.0,T1,46.454254,Pre
8.0,1.0,1.0,10.0,T1,50.795784,Pre
8.0,1.0,1.0,11.0,T2,70.06449,Pre
8.0,1.0,1.0,12.0,T2,69.143135,Pre
8.0,1.0,1.0,13.0,T2,61.331165,Pre
8.0,1.0,1.0,14.0,T2,37.747555,Pre
8.0,1.0,1.0,15.0,T1,43.028664,Pre
8.0,1.0,1.0,16.0,T2,57.83052,Pre
8.0,1.0,1.0,17.0,T2,57.409424,Pre
8.0,1.0,1.0,18.0,T1,40.904743,Pre
8.0,1.0,1.0,19.0,T1,58.20514,Pre
8.0,1.0,1.0,20.0,T1,45.72319,Pre
8.0,1.0,1.0,21.0,T1,59.905144,Pre
8.0,1.0,1.0,22.0,T2,62.060196,Pre
8.0,1.0,1.0,23.0,T2,51.515488,Pre
8.0,1.0,1.0,24.0,T1,67.87021,Pre
8.0,1.0,1.0,25.0,T2,38.012638,Pre
8.0,1.0,1.0,26.0,T1,69.48673,Pre
8.0,1.0,1.0,27.0,T2,54.06228,Pre
8.0,1.0,1.0,28.0,T2,52.854034,Pre
8.0,1.0,1.0,29.0,T2,59.023987,Pre
8.0,1.0,1.0,30.0,T1,56.73315,Pre
8.0,1.0,1.0,31.0,T2,47.889957,Pre
8.0,1.0,1.0,32.0,T2,63.336926,Pre
8.0,1.0,1.0,33.0,T1,52.638306,Pre
8.0,1.0,1.0,34.0,T1,55.426296,Pre
8.0,1.0,1.0,35.0,T1,51.633118,Pre
8.0,1.0,1.0,36.0,T2,50.34225,Pre
8.0,1.0,1.0,37.0,T2,66.09427,Pre
8.0,1.0,2.0,1.0,Control,60.79762,Pre
8.0,1.0,2.0,2.0,Control,53.08328,Pre
8.0,1.0,2.0,3.0,Control,38.67306,Pre
8.0,1.0,2.0,4.0,Control,53.938362,Pre
8.0,1.0,2.0,5.0,Control,41.855576,Pre
8.0,1.0,2.0,6.0,Control,68.6391,Pre
8.0,1.0,2.0,7.0,Control,57.604343,Pre
8.0,1.0,2.0,8.0,Control,53.602383,Pre
8.0,1.0,2.0,9.0,Control,61.3866,Pre
8.0,1.0,2.0,10.0,Control,32.91198,Pre
8.0,1.0,2.0,11.0,Control,38.502323,Pre
8.0,1.0,2.0,12.0,Control,52.773727,Pre
8.0,1.0,2.0,13.0,Control,61.14167,Pre
8.0,1.0,2.0,14.0,Control,67.5977,Pre
8.0,1.0,2.0,15.0,Control,57.957516,Pre
8.0,1.0,2.0,16.0,Control,47.72374,Pre
8.0,1.0,2.0,17.0,Control,52.175667,Pre
8.0,1.0,2.0,18.0,Control,47.875626,Pre
8.0,1.0,2.0,19.0,Control,36.9596,Pre
8.0,1.0,2.0,20.0,Control,55.046085,Pre
8.0,1.0,2.0,21.0,Control,37.382805,Pre
8.0,1.0,2.0,22.0,Control,51.40929,Pre
8.0,1.0,2.0,23.0,Control,41.933456,Pre
8.0,1.0,2.0,24.0,Control,43.492626,Pre
8.0,1.0,2.0,25.0,Control,68.341446,Pre
8.0,1.0,2.0,26.0,Control,29.66333,Pre
8.0,1.0,2.0,27.0,Control,58.88015,Pre
8.0,1.0,2.0,28.0,Control,63.51715,Pre
8.0,1.0,2.0,29.0,Control,58.100822,Pre
8.0,1.0,2.0,30.0,Control,52.564224,Pre
8.0,1.0,2.0,31.0,Control,48.34041,Pre
8.0,1.0,2.0,32.0,Control,59.048195,Pre
8.0,1.0,2.0,33.0,Control,33.78249,Pre
8.0,1.0,2.0,34.0,Control,56.862873,Pre
8.0,1.0,2.0,35.0,Control,56.567722,Pre
8.0,1.0,2.0,36.0,Control,61.125286,Pre
8.0,1.0,2.0,37.0,Control,46.584435,Pre
8.0,1.0,2.0,38.0,Control,50.754692,Pre
8.0,2.0,1.0,1.0,T2,44.380627,Pre
8.0,2.0,1.0,2.0,T1,47.12235,Pre
8.0,2.0,1.0,3.0,T1,50.858105,Pre
8.0,2.0,1.0,4.0,T1,53.35985,Pre
8.0,2.0,1.0,5.0,T2,68.707565,Pre
8.0,2.0,1.0,6.0,T1,47.441345,Pre
8.0,2.0,1.0,7.0,T2,69.65186,Pre
8.0,2.0,1.0,8.0,T1,53.721294,Pre
8.0,2.0,1.0,9.0,T2,63.394947,Pre
8.0,2.0,1.0,10.0,T2,85.56954,Pre
8.0,2.0,1.0,11.0,T2,41.10866,Pre
8.0,2.0,1.0,12.0,T1,53.942142,Pre
8.0,2.0,1.0,13.0,T1,39.387165,Pre
8.0,2.0,1.0,14.0,T2,60.037308,Pre
8.0,2.0,1.0,15.0,T1,49.940983,Pre
8.0,2.0,1.0,16.0,T2,65.14824,Pre
8.0,2.0,1.0,17.0,T1,35.975437,Pre
8.0,2.0,1.0,18.0,T2,54.99475,Pre
8.0,2.0,1.0,19.0,T1,55.536526,Pre
8.0,2.0,1.0,20.0,T1,59.72628,Pre
8.0,2.0,1.0,21.0,T2,79.85513,Pre
8.0,2.0,1.0,22.0,T2,44.20708,Pre
8.0,2.0,1.0,23.0,T2,55.227894,Pre
8.0,2.0,1.0,24.0,T1,49.434204,Pre
8.0,2.0,1.0,25.0,T2,47.962692,Pre
8.0,2.0,1.0,26.0,T1,69.23574,Pre
8.0,2.0,1.0,27.0,T2,64.51772,Pre
8.0,2.0,1.0,28.0,T1,69.42448,Pre
8.0,2.0,1.0,29.0,T2,59.33924,Pre
8.0,2.0,1.0,30.0,T1,56.99011,Pre
8.0,2.0,1.0,31.0,T2,66.45112,Pre
8.0,2.0,1.0,32.0,T1,70.77302,Pre
8.0,2.0,1.0,33.0,T2,47.921112,Pre
8.0,2.0,1.0,34.0,T2,58.516148,Pre
8.0,2.0,1.0,35.0,T2,39.59317,Pre
8.0,2.0,1.0,36.0,T1,71.22026,Pre
8.0,2.0,1.0,37.0,T2,58.2684,Pre
8.0,2.0,2.0,1.0,Control,47.7317,Pre
8.0,2.0,2.0,2.0,Control,53.842262,Pre
8.0,2.0,2.0,3.0,Control,58.7493,Pre
8.0,2.0,2.0,4.0,Control,47.815437,Pre
8.0,2.0,2.0,5.0,Control,51.32916,Pre
8.0,2.0,2.0,6.0,Control,45.69039,Pre
8.0,2.0,2.0,7.0,Control,51.299847,Pre
8.0,2.0,2.0,8.0,Control,62.85698,Pre
8.0,2.0,2.0,9.0,Control,41.040474,Pre
8.0,2.0,2.0,10.0,Control,50.737583,Pre
8.0,2.0,2.0,11.0,Control,45.713688,Pre
8.0,2.0,2.0,12.0,Control,51.358276,Pre
8.0,2.0,2.0,13.0,Control,48.81877,Pre
8.0,2.0,2.0,14.0,Control,62.142284,Pre
8.0,2.0,2.0,15.0,Control,66.01938,Pre
8.0,2.0,2.0,16.0,Control,47.35885,Pre
8.0,2.0,2.0,17.0,Control,65.12187,Pre
8.0,2.0,2.0,18.0,Control,51.312954,Pre
8.0,2.0,2.0,19.0,Control,56.885647,Pre
8.0,2.0,2.0,20.0,Control,48.119236,Pre
8.0,2.0,2.0,21.0,Control,65.55505,Pre
8.0,2.0,2.0,22.0,Control,81.48353,Pre
8.0,2.0,2.0,23.0,Control,52.596714,Pre
8.0,2.0,2.0,24.0,Control,42.72294,Pre
8.0,2.0,2.0,25.0,Control,44.472378,Pre
8.0,2.0,2.0,26.0,Control,41.67364,Pre
8.0,2.0,2.0,27.0,Control,50.4265,Pre
8.0,2.0,2.0,28.0,Control,53.156807,Pre
8.0,2.0,2.0,29.0,Control,47.249126,Pre
8.0,2.0,2.0,30.0,Control,48.55903,Pre
8.0,2.0,2.0,31.0,Control,60.98419,Pre
8.0,2.0,2.0,32.0,Control,75.34463,Pre
8.0,2.0,2.0,33.0,Control,42.3205,Pre
8.0,2.0,2.0,34.0,Control,62.30257,Pre
8.0,2.0,2.0,35.0,Control,54.657104,Pre
8.0,2.0,2.0,36.0,Control,45.524357,Pre
8.0,2.0,2.0,37.0,Control,63.907036,Pre
8.0,2.0,2.0,38.0,Control,48.378475,Pre
